Plate #,Row,Column,Record no.,ORF,Gene
15,E,11,4455,YGL088W,YGL088W
15,E,12,7102,YKR085C,MRPL20
15,E,13,2059,YNL153C,GIM3
15,E,14,7284,YGR162W,TIF4631
15,E,15,1987,YNL225C,CNM67
15,E,16,7291,YGR272C,YGR272C
15,E,17,5077,YKR006C,MRPL13
15,E,18,7263,YDR500C,RPL37b
15,E,19,3604,YDR245W,MNN10
15,E,20,7266,YDR512C,EMI1
15,E,21,3627,YDR268W,MSW1
15,E,22,7285,YGR252W,GCN5
15,E,23,3642,YDR283C,GCN2
15,E,24,7287,YGR255C,COQ6
15,F,1,3059,YBL033C,RIB1
15,F,2,3119,YBL093C,ROX3
15,F,3,4388,YGL020C,GET1
15,F,4,3026,YBL002W,HTB2
15,F,5,4406,YGL038C,OCH1
15,F,6,5546,YPR131C,NAT3
15,F,7,4437,YGL070C,RPB9
15,F,8,7005,YJL140W,RPB4
15,F,9,4462,YGL095C,VPS45
15,F,10,7161,YBR112C,CYC8
15,F,11,4455,YGL088W,YGL088W
15,F,12,7102,YKR085C,MRPL20
15,F,13,2059,YNL153C,GIM3
15,F,14,7284,YGR162W,TIF4631
15,F,15,1987,YNL225C,CNM67
15,F,16,7291,YGR272C,YGR272C
15,F,17,5077,YKR006C,MRPL13
15,F,18,7263,YDR500C,RPL37b
15,F,19,3604,YDR245W,MNN10
15,F,20,7266,YDR512C,EMI1
15,F,21,3627,YDR268W,MSW1
15,F,22,7285,YGR252W,GCN5
15,F,23,3642,YDR283C,GCN2
15,F,24,7287,YGR255C,COQ6
15,G,1,3655,YDR296W,MHR1
15,G,2,7375,YNL059C,ARP5
15,G,3,3659,YDR300C,PRO1
15,G,4,7376,YNL069C,RPL16b
15,G,5,1411,YIL018W,RPL2b
15,G,6,7383,YNL147W,LSM7
15,G,7,1459,YIL066C,RNR3
15,G,8,7384,YNL220W,ADE12
15,G,9,5636,YFL018C,LPD1
15,G,10,7386,YNL284C,MRPL10
15,G,11,5914,YGR262C,BUD32
15,G,12,7387,YNL315C,ATP11
15,G,13,6197,YMR064W,AEP1
15,G,14,7395,YPL183W,YPL183W
15,G,15,6199,YMR066W,SOV1
15,G,16,2403,YOR147W,MDM32
15,G,17,6510,YML110C,COQ5
15,G,18,1152,YNL292W,PUS4
15,G,19,6511,YML111W,BUL2
15,G,20,849,YMR263W,SAP30
15,G,21,6512,YML112W,CTK3
15,G,22,1137,YNL307C,MCK1
15,G,23,6530,YML129C,COX14
15,G,24,1167,YNL277W,MET2
15,H,1,3655,YDR296W,MHR1
15,H,2,7375,YNL059C,ARP5
15,H,3,3659,YDR300C,PRO1
15,H,4,7376,YNL069C,RPL16b
15,H,5,1411,YIL018W,RPL2b
15,H,6,7383,YNL147W,LSM7
15,H,7,1459,YIL066C,RNR3
15,H,8,7384,YNL220W,ADE12
15,H,9,5636,YFL018C,LPD1
15,H,10,7386,YNL284C,MRPL10
15,H,11,5914,YGR262C,BUD32
15,H,12,7387,YNL315C,ATP11
15,H,13,6197,YMR064W,AEP1
15,H,14,7395,YPL183W,YPL183W
15,H,15,6199,YMR066W,SOV1
15,H,16,2403,YOR147W,MDM32
15,H,17,6510,YML110C,COQ5
15,H,18,1152,YNL292W,PUS4
15,H,19,6511,YML111W,BUL2
15,H,20,849,YMR263W,SAP30
15,H,21,6512,YML112W,CTK3
15,H,22,1137,YNL307C,MCK1
15,H,23,6530,YML129C,COX14
15,H,24,1167,YNL277W,MET2
15,I,1,6537,YMR097C,MTG1
15,I,2,-,,
15,I,3,6538,YMR098C,ATP25
15,I,4,-,,
15,I,5,6652,YOL143C,RIB4
15,I,6,-,,
15,I,7,6866,YAL016W,TPD3
15,I,8,-,,
15,I,9,6884,YGL218W,YGL218W
15,I,10,-,,
15,I,11,6902,YJR090C,GRR1
15,I,12,-,,
15,I,13,6947,YLR286C,CTS1
15,I,14,-,,
15,I,15,3900,YDL202W,MRPL11
15,I,16,-,,
15,I,17,5727,YBR279W,PAF1
15,I,18,-,,
15,I,19,5768,YCR044C,PER1
15,I,20,-,,
15,I,21,5784,YCR063W,BUD31
15,I,22,-,,
15,I,23,6771,YJL003W,COX16
15,I,24,-,,
15,J,1,6537,YMR097C,MTG1
15,J,2,-,,
15,J,3,6538,YMR098C,ATP25
15,J,4,-,,
15,J,5,6652,YOL143C,RIB4
15,J,6,-,,
15,J,7,6866,YAL016W,TPD3
15,J,8,-,,
15,J,9,6884,YGL218W,YGL218W
15,J,10,-,,
15,J,11,6902,YJR090C,GRR1
15,J,12,-,,
15,J,13,6947,YLR286C,CTS1
15,J,14,-,,
15,J,15,3900,YDL202W,MRPL11
15,J,16,-,,
15,J,17,5727,YBR279W,PAF1
15,J,18,-,,
15,J,19,5768,YCR044C,PER1
15,J,20,-,,
15,J,21,5784,YCR063W,BUD31
15,J,22,-,,
15,J,23,6771,YJL003W,COX16
15,J,24,-,,
15,K,1,6772,YJL004C,SYS1
15,K,2,-,,
15,K,3,6774,YJL006C,CTK2
15,K,4,-,,
15,K,5,6780,YJL012C,VTC4
15,K,6,-,,
15,K,7,6781,YJL013C,MAD3
15,K,8,-,,
15,K,9,6795,YJL027C,YJL027C
15,K,10,-,,
15,K,11,6796,YJL028W,YJL028W
15,K,12,-,,
15,K,13,6801,YJR004C,SAG1
15,K,14,-,,
15,K,15,6830,YJR032W,CPR7
15,K,16,-,,
15,K,17,6835,YJR037W,YJR037W
15,K,18,-,,
15,K,19,-,,
15,K,20,-,,
15,K,21,6845,YJR047C,ANB1
15,K,22,-,,
15,K,23,6838,YJR040W,GEF1
15,K,24,-,,
15,L,1,6772,YJL004C,SYS1
15,L,2,-,,
15,L,3,6774,YJL006C,CTK2
15,L,4,-,,
15,L,5,6780,YJL012C,VTC4
15,L,6,-,,
15,L,7,6781,YJL013C,MAD3
15,L,8,-,,
15,L,9,6795,YJL027C,YJL027C
15,L,10,-,,
15,L,11,6796,YJL028W,YJL028W
15,L,12,-,,
15,L,13,6801,YJR004C,SAG1
15,L,14,-,,
15,L,15,6830,YJR032W,CPR7
15,L,16,-,,
15,L,17,6835,YJR037W,YJR037W
15,L,18,-,,
15,L,19,-,,
15,L,20,-,,
15,L,21,6845,YJR047C,ANB1
15,L,22,-,,
15,L,23,6838,YJR040W,GEF1
15,L,24,-,,
15,M,1,6836,YJR038C,YJR038C
15,M,2,-,,
15,M,3,3858,YDL160C,DHH1
15,M,4,-,,
15,M,5,3865,YDL167C,NRP1
15,M,6,-,,
15,M,7,3883,YDL185W,VMA1
15,M,8,-,,
15,M,9,1628,YOR331C,YOR331C
15,M,10,-,,
15,M,11,5331,YNL003C,PET8
15,M,12,-,,
15,M,13,3215,YBR078W,ECM33
15,M,14,-,,
15,M,15,2992,YNL084C,END3
15,M,16,-,,
15,M,17,2257,YIL098C,FMC1
15,M,18,-,,
15,M,19,7017,YJL184W,GON7
15,M,20,-,,
15,M,21,6760,YPL148C,PPT2
15,M,22,-,,
15,M,23,7135,YPL268W,PLC1
15,M,24,-,,
15,N,1,6836,YJR038C,YJR038C
15,N,2,-,,
15,N,3,3858,YDL160C,DHH1
15,N,4,-,,
15,N,5,3865,YDL167C,NRP1
15,N,6,-,,
15,N,7,3883,YDL185W,VMA1
15,N,8,-,,
15,N,9,1628,YOR331C,YOR331C
15,N,10,-,,
15,N,11,5331,YNL003C,PET8
15,N,12,-,,
15,N,13,3215,YBR078W,ECM33
15,N,14,-,,
15,N,15,2992,YNL084C,END3
15,N,16,-,,
15,N,17,2257,YIL098C,FMC1
15,N,18,-,,
15,N,19,7017,YJL184W,GON7
15,N,20,-,,
15,N,21,6760,YPL148C,PPT2
15,N,22,-,,
15,N,23,7135,YPL268W,PLC1
15,N,24,-,,
15,O,1,7151,YPR067W,ISA2
15,O,2,-,,
15,O,3,-,,
15,O,4,-,,
15,O,5,3236,YBR097W,VPS15
15,O,6,-,,
15,O,7,3240,YBR101C,FES1
15,O,8,-,,
15,O,9,3261,YBR122C,MRPL36
15,O,10,-,,
15,O,11,3736,YDL040C,NAT1
15,O,12,-,,
15,O,13,3769,YDL072C,YET3
15,O,14,-,,
15,O,15,6121,YER122C,GLO3
15,O,16,-,,
15,O,17,1348,YJL075C,YJL075C
15,O,18,-,,
15,O,19,3172,YBR035C,PDX3
15,O,20,-,,
15,O,21,5491,YPR072W,NOT5
15,O,22,-,,
15,O,23,6672,YOR008C-A,YOR008C-A
15,O,24,-,,
15,P,1,7151,YPR067W,ISA2
15,P,2,-,,
15,P,3,-,,
15,P,4,-,,
15,P,5,3236,YBR097W,VPS15
15,P,6,-,,
15,P,7,3240,YBR101C,FES1
15,P,8,-,,
15,P,9,3261,YBR122C,MRPL36
15,P,10,-,,
15,P,11,3736,YDL040C,NAT1
15,P,12,-,,
15,P,13,3769,YDL072C,YET3
15,P,14,-,,
15,P,15,6121,YER122C,GLO3
15,P,16,-,,
15,P,17,1348,YJL075C,YJL075C
15,P,18,-,,
15,P,19,3172,YBR035C,PDX3
15,P,20,-,,
15,P,21,5491,YPR072W,NOT5
15,P,22,-,,
15,P,23,6672,YOR008C-A,YOR008C-A
15,P,24,-,,
